Document_ID,Status,In_SAP,In_PDF,Is_Duplicate,File_Path
26100800,UNTRACKED_PDF,NO,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100800.pdf
26100801,UNTRACKED_PDF,NO,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100801.pdf
26100802,UNTRACKED_PDF,NO,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100802.pdf
26100803,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100803.pdf
26100804,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100804.pdf
26100805,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100805.pdf
26100806,MISSING_PDF,YES,NO,NO,N/A
26100807,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100807.pdf
26100808,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100808.pdf
26100809,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100809.pdf
26100810,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100810.pdf
26100811,MISSING_PDF,YES,NO,NO,N/A
26100812,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100812.pdf
26100813,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100813.pdf
26100814,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100814.pdf
26100815,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100815.pdf
26100816,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100816.pdf
26100817,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100817.pdf
26100818,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100818.pdf
26100819,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100819.pdf
26100820,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100820.pdf
26100821,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100821.pdf
26100822,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100822.pdf
26100823,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100823.pdf
26100824,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100824.pdf
26100825,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100825.pdf
26100826,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100826.pdf
26100827,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100827.pdf
26100828,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100828.pdf
26100829,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100829.pdf
26100830,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100830.pdf
26100831,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100831.pdf
26100832,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100832.pdf
26100833,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100833.pdf
26100834,MISSING_PDF,YES,NO,NO,N/A
26100835,MISSING_PDF,YES,NO,NO,N/A
26100836,MISSING_PDF,YES,NO,NO,N/A
26100837,MISSING_PDF,YES,NO,NO,N/A
26100838,MISSING_PDF,YES,NO,NO,N/A
26100839,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100839.pdf
26100840,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100840.pdf
26100841,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100841.pdf
26100842,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100842.pdf
26100843,MISSING_PDF,YES,NO,NO,N/A
26100844,MISSING_PDF,YES,NO,NO,N/A
26100845,MISSING_PDF,YES,NO,NO,N/A
26100846,MISSING_PDF,YES,NO,NO,N/A
26100847,MISSING_PDF,YES,NO,NO,N/A
26100848,MISSING_PDF,YES,NO,NO,N/A
26100849,MISSING_PDF,YES,NO,NO,N/A
26100850,MISSING_PDF,YES,NO,NO,N/A
26100851,MISSING_PDF,YES,NO,NO,N/A
26100852,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100852.pdf
26100853,MISSING_PDF,YES,NO,NO,N/A
26100854,MISSING_PDF,YES,NO,NO,N/A
26100855,MISSING_PDF,YES,NO,NO,N/A
26100856,MISSING_PDF,YES,NO,NO,N/A
26100857,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100857.pdf
26100858,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100858.pdf
26100859,MISSING_PDF,YES,NO,NO,N/A
26100860,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100860.pdf
26100861,MISSING_PDF,YES,NO,NO,N/A
26100862,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100862.pdf
26100863,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100863.pdf
26100864,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100864.pdf
26100865,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100865.pdf
26100866,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100866.pdf
26100867,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100867.pdf
26100868,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100868.pdf
26100869,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100869.pdf
26100870,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100870.pdf
26100871,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100871.pdf
26100872,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100872.pdf
26100873,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100873.pdf
26100874,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100874.pdf
26100875,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100875.pdf
26100876,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100876.pdf
26100877,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100877.pdf
26100878,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100878.pdf
26100879,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100879.pdf
26100880,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100880.pdf
26100881,MISSING_PDF,YES,NO,NO,N/A
26100882,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100882.pdf
26100883,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100883.pdf
26100884,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100884.pdf
26100885,MATCHED_DUPLICATE_PDF,YES,YES,YES,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100885 (1).pdf; \\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100885.pdf
26100886,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100886.pdf
26100887,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100887.pdf
26100888,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100888.pdf
26100889,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100889.pdf
26100890,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100890.pdf
26100891,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100891.pdf
26100892,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100892.pdf
26100893,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100893.pdf
26100894,MISSING_PDF,YES,NO,NO,N/A
26100895,MISSING_PDF,YES,NO,NO,N/A
26100896,MISSING_PDF,YES,NO,NO,N/A
26100897,MISSING_PDF,YES,NO,NO,N/A
26100898,MISSING_PDF,YES,NO,NO,N/A
26100899,MISSING_PDF,YES,NO,NO,N/A
26100900,MISSING_PDF,YES,NO,NO,N/A
26100901,MISSING_PDF,YES,NO,NO,N/A
26100902,MISSING_PDF,YES,NO,NO,N/A
26100903,MISSING_PDF,YES,NO,NO,N/A
26100904,MISSING_PDF,YES,NO,NO,N/A
26100905,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100905.pdf
26100906,MISSING_PDF,YES,NO,NO,N/A
26100907,MISSING_PDF,YES,NO,NO,N/A
26100908,MISSING_PDF,YES,NO,NO,N/A
26100909,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100909.pdf
26100910,MISSING_PDF,YES,NO,NO,N/A
26100911,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100911.pdf
26100912,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100912.pdf
26100913,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100913.pdf
26100914,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100914.pdf
26100915,MISSING_PDF,YES,NO,NO,N/A
26100916,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100916.pdf
26100917,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100917.pdf
26100918,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100918.pdf
26100919,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100919.pdf
26100920,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100920.pdf
26100921,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100921.pdf
26100922,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100922.pdf
26100923,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100923.pdf
26100924,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100924.pdf
26100925,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100925.pdf
26100926,MISSING_PDF,YES,NO,NO,N/A
26100927,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100927.pdf
26100928,MISSING_PDF,YES,NO,NO,N/A
26100929,MISSING_PDF,YES,NO,NO,N/A
26100930,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100930.pdf
26100931,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100931.pdf
26100932,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100932.pdf
26100933,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100933.pdf
26100934,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100934.pdf
26100935,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100935.pdf
26100936,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100936.pdf
26100937,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100937.pdf
26100938,MISSING_PDF,YES,NO,NO,N/A
26100939,MISSING_PDF,YES,NO,NO,N/A
26100940,MISSING_PDF,YES,NO,NO,N/A
26100941,MISSING_PDF,YES,NO,NO,N/A
26100942,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100942.pdf
26100943,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100943.pdf
26100944,MISSING_PDF,YES,NO,NO,N/A
26100945,MISSING_PDF,YES,NO,NO,N/A
26100946,MISSING_PDF,YES,NO,NO,N/A
26100947,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100947.pdf
26100948,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100948.pdf
26100949,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100949.pdf
26100950,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100950.pdf
26100951,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100951.pdf
26100952,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100952.pdf
26100953,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100953.pdf
26100954,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100954.pdf
26100955,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100955.pdf
26100956,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100956.pdf
26100957,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100957.pdf
26100958,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100958.pdf
26100959,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100959.pdf
26100960,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100960.pdf
26100961,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100961.pdf
26100962,MISSING_PDF,YES,NO,NO,N/A
26100963,MISSING_PDF,YES,NO,NO,N/A
26100964,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100964.pdf
26100965,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100965.pdf
26100966,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100966.pdf
26100967,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100967.pdf
26100968,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100968.pdf
26100969,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100969.pdf
26100970,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100970.pdf
26100971,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100971.pdf
26100972,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100972.pdf
26100973,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100973.pdf
26100974,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100974.pdf
26100975,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100975.pdf
26100976,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100976.pdf
26100977,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100977.pdf
26100978,MISSING_PDF,YES,NO,NO,N/A
26100979,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100979.pdf
26100980,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100980.pdf
26100981,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100981.pdf
26100982,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100982.pdf
26100983,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100983.pdf
26100984,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100984.pdf
26100985,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100985.pdf
26100986,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100986.pdf
26100987,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100987.pdf
26100988,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100988.pdf
26100989,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100989.pdf
26100990,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100990.pdf
26100991,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100991.pdf
26100992,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100992.pdf
26100993,MISSING_PDF,YES,NO,NO,N/A
26100994,MISSING_PDF,YES,NO,NO,N/A
26100995,MISSING_PDF,YES,NO,NO,N/A
26100996,MISSING_PDF,YES,NO,NO,N/A
26100997,MISSING_PDF,YES,NO,NO,N/A
26100998,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26100998.pdf
26100999,MISSING_PDF,YES,NO,NO,N/A
26101000,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101000.pdf
26101001,MISSING_PDF,YES,NO,NO,N/A
26101002,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101002.pdf
26101003,MISSING_PDF,YES,NO,NO,N/A
26101004,MISSING_PDF,YES,NO,NO,N/A
26101005,MISSING_PDF,YES,NO,NO,N/A
26101006,MISSING_PDF,YES,NO,NO,N/A
26101007,MISSING_PDF,YES,NO,NO,N/A
26101008,MISSING_PDF,YES,NO,NO,N/A
26101009,MISSING_PDF,YES,NO,NO,N/A
26101010,MISSING_PDF,YES,NO,NO,N/A
26101011,MISSING_PDF,YES,NO,NO,N/A
26101012,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101012.pdf
26101013,MISSING_PDF,YES,NO,NO,N/A
26101014,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101014.pdf
26101015,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101015.pdf
26101016,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101016.pdf
26101017,MISSING_PDF,YES,NO,NO,N/A
26101018,MISSING_PDF,YES,NO,NO,N/A
26101019,MISSING_PDF,YES,NO,NO,N/A
26101020,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101020.pdf
26101021,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101021.pdf
26101022,MISSING_PDF,YES,NO,NO,N/A
26101023,MISSING_PDF,YES,NO,NO,N/A
26101024,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101024.pdf
26101025,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101025.pdf
26101026,MISSING_PDF,YES,NO,NO,N/A
26101027,MISSING_PDF,YES,NO,NO,N/A
26101028,MISSING_PDF,YES,NO,NO,N/A
26101029,MISSING_PDF,YES,NO,NO,N/A
26101030,MISSING_PDF,YES,NO,NO,N/A
26101031,MISSING_PDF,YES,NO,NO,N/A
26101032,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101032.pdf
26101033,MISSING_PDF,YES,NO,NO,N/A
26101034,MISSING_PDF,YES,NO,NO,N/A
26101035,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101035.pdf
26101036,MISSING_PDF,YES,NO,NO,N/A
26101037,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101037.pdf
26101038,MISSING_PDF,YES,NO,NO,N/A
26101039,MISSING_PDF,YES,NO,NO,N/A
26101040,MISSING_PDF,YES,NO,NO,N/A
26101041,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101041.pdf
26101042,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101042.pdf
26101043,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101043.pdf
26101044,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101044.pdf
26101045,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101045.pdf
26101046,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101046.pdf
26101047,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101047.pdf
26101048,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101048.pdf
26101049,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101049.pdf
26101050,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101050.pdf
26101051,MATCHED,YES,YES,NO,\\192.168.1.4\B1_Shr\Attachments\Acknowledged Deliveries\2026\AUGUST\26101051.pdf
